created_at,content,interactions,source,sentiment,probas
"Apr 3, 2024 @ 14:13:30.000",@Mzavalagc @mauriciotabe @STaboadaMx Ya deja el hueso a las nuevas generaciones dinosauria,0,https://twitter.com/1nsumisara/status/1775617643439161589,NEG,"{'NEG': 0.7498720288276672, 'NEU': 0.2145397961139679, 'POS': 0.03558818995952606}"
"Apr 3, 2024 @ 14:11:21.000","@STaboadaMx @mauriciotabe @JorgeRoHe los verdaderos líderes del #CartelinmobiliarioDeIPAN , una tragedia para la CDMX si esos hampones llegan a gobernarla",0,https://twitter.com/Memotorres18/status/1775617102637830527,NEG,"{'NEG': 0.9704862833023071, 'NEU': 0.024354932829737663, 'POS': 0.005158814135938883}"
"Apr 3, 2024 @ 14:09:20.000",@polistermx @STaboadaMx @Chertorivski Se vale soñar. 😅😴,0,https://twitter.com/magasin41/status/1775616595710128405,NEU,"{'NEG': 0.2097572386264801, 'NEU': 0.7354652881622314, 'POS': 0.05477746203541756}"
"Apr 3, 2024 @ 14:08:52.000",Brugada que pobreza de propuestas. Por eso te está ganando Taboada. No pudiste con Iztapalapa. No viviste ahí. Y quieres gobernar la ciudad? No más corrupcion Chulis,0,https://twitter.com/Luisgerard95801/status/1775616478206693376,NEG,"{'NEG': 0.9789626002311707, 'NEU': 0.014565877616405487, 'POS': 0.006471510045230389}"
"Apr 3, 2024 @ 14:06:12.000",@lavozclara_cdmx @epigmenioibarra @HernanGomezB @Anamariavazquez @martibatres @LuisaAlcalde @fisgonmonero La ciudad merece gente honesta y trabajadora no saqueadores como el Taboada,0,https://twitter.com/ley58280/status/1775615807076086080,NEG,"{'NEG': 0.4303562343120575, 'NEU': 0.399245023727417, 'POS': 0.1703987568616867}"
"Apr 3, 2024 @ 14:03:39.000",@ClaraBrugadaM @STaboadaMx #BsuraElectoral cortesía de la 4T. https://t.co/wC3E37hqh9,0,https://twitter.com/Nickorte/status/1775615166777839750,NEU,"{'NEG': 0.3780747056007385, 'NEU': 0.48791855573654175, 'POS': 0.13400676846504211}"
"Apr 3, 2024 @ 14:03:17.000",@polistermx @STaboadaMx @Chertorivski Clara,0,https://twitter.com/RamonLi96418982/status/1775615074176016580,NEU,"{'NEG': 0.21106137335300446, 'NEU': 0.5206137895584106, 'POS': 0.26832491159439087}"
"Apr 3, 2024 @ 13:58:32.000",@polistermx @STaboadaMx @Chertorivski Ni se ve pagada..,0,https://twitter.com/HermesDon1/status/1775613879441121451,NEG,"{'NEG': 0.6569706797599792, 'NEU': 0.31316322088241577, 'POS': 0.029866039752960205}"
"Apr 3, 2024 @ 13:43:06.000",@AlexBaks82 @STaboadaMx @ClaraBrugadaM Ya wey. https://t.co/fRlBJNE9vs,0,https://twitter.com/ADRIANCASA65221/status/1775609995523965040,NEG,"{'NEG': 0.4865061044692993, 'NEU': 0.3995012938976288, 'POS': 0.11399252712726593}"
"Apr 3, 2024 @ 13:39:19.000",@staboadamx es una rata rabiosa. Fuera con el PRIAN,0,https://www.instagram.com/p/C5R3YiER9Zs/,NEG,"{'NEG': 0.9301559925079346, 'NEU': 0.037956878542900085, 'POS': 0.031887151300907135}"
"Apr 3, 2024 @ 13:33:34.000",Ojo aquí @BJAlcaldia @telediario @FDoringCasar @LuisMendozaBJ @STaboadaMx somos habitantes de varias colonias,0,https://twitter.com/XitlallyconX/status/1775607596927398147,NEU,"{'NEG': 0.14201223850250244, 'NEU': 0.7572776079177856, 'POS': 0.10071013867855072}"
"Apr 3, 2024 @ 13:33:01.000","@STaboadaMx Tu mismo has denostado el trabajo de las utopias en Iztapalapa que son centros de recreación juvenil y familiar, deportivos, natacion, pista de patinaje, BMX, fútbol etc...! Y dices que no estamos de acuerdo? Jajaja😂😂😂",0,https://twitter.com/lazque7/status/1775607457072476245,NEG,"{'NEG': 0.8068786263465881, 'NEU': 0.1799210011959076, 'POS': 0.013200344517827034}"
"Apr 3, 2024 @ 13:29:56.000",@polistermx @STaboadaMx @Chertorivski Clara...,0,https://twitter.com/luceroctm/status/1775606682057380124,NEU,"{'NEG': 0.23695921897888184, 'NEU': 0.5746812224388123, 'POS': 0.1883595585823059}"
"Apr 3, 2024 @ 13:24:13.000","@AlexBaks82 @STaboadaMx @ClaraBrugadaM PaNAZIs apoyando encuestas hechas por PaNAZIs.
¿Qué podría fallar?
Además de bizco, sub-normal.",0,https://twitter.com/aguilaquecae_/status/1775605243390066980,NEG,"{'NEG': 0.9414615631103516, 'NEU': 0.05203944817185402, 'POS': 0.006498912815004587}"
"Apr 3, 2024 @ 13:23:21.000","@AlexBaks82 @STaboadaMx @ClaraBrugadaM jajajajajaja, la neta va a ser hermoso cuando se den cuenta que la ganadora es Clara.",0,https://twitter.com/alphabet_mx/status/1775605025139466597,POS,"{'NEG': 0.013642552308738232, 'NEU': 0.06951463967561722, 'POS': 0.9168427586555481}"
"Apr 3, 2024 @ 13:21:39.000",@EmilioAlvarezI @Ordonez_Mx @STaboadaMx Pueblo ya valieron por confiar en el prian son las ratas más grandes de mexico.,0,https://twitter.com/acapulqeno6878/status/1775604596431282617,NEG,"{'NEG': 0.9751428961753845, 'NEU': 0.0180517490953207, 'POS': 0.006805361248552799}"
"Apr 3, 2024 @ 13:19:22.000",@TaniaOrVe @STaboadaMx @LuisMendozaBJ Y FALTA DECIR QUE TAMBIÉN ESTÁN LLENOS DE RATAS. 😞,0,https://twitter.com/KazokuYaryu/status/1775604020792455297,NEG,"{'NEG': 0.9593816995620728, 'NEU': 0.03636753186583519, 'POS': 0.004250779282301664}"
"Apr 3, 2024 @ 13:18:32.000",@polistermx @STaboadaMx @Chertorivski Y TABOADA    ES LO MEJOR PARA CDMX,0,https://twitter.com/MarisolGdaA/status/1775603813065376236,POS,"{'NEG': 0.022888455539941788, 'NEU': 0.19235792756080627, 'POS': 0.7847536206245422}"
"Apr 3, 2024 @ 13:13:48.000","@EIJefeDiego @ClaraBrugadaM @STaboadaMx Jajajaja estos tipos de #NarcoMorena se tiran balazos (que diga, abrazos) en el pie solos😂😂😂",0,https://twitter.com/HunHunahpu13/status/1775602620138193095,NEG,"{'NEG': 0.6460756659507751, 'NEU': 0.32140594720840454, 'POS': 0.03251837193965912}"
"Apr 3, 2024 @ 13:09:51.000","@polistermx @STaboadaMx @Chertorivski Claro, muy confiables. https://t.co/TzjtOfRT7y",0,https://twitter.com/alo07_007/status/1775601626205581810,NEU,"{'NEG': 0.07430577278137207, 'NEU': 0.5113928914070129, 'POS': 0.4143013060092926}"
"Apr 3, 2024 @ 13:08:34.000","@JorgeGarcesMx @jgnaredo @CanalOnceTV @XochitlGalvez @STaboadaMx @Claudiashein Jajajaja ""frente amplio"" dice este ridículo, se llama PRIAN que no les de vergüenza PRIAN.",0,https://twitter.com/Alexreytiburon/status/1775601304506634625,NEG,"{'NEG': 0.9088264107704163, 'NEU': 0.07080988585948944, 'POS': 0.02036367729306221}"
"Apr 3, 2024 @ 13:00:14.000","@STaboadaMx @AlcaldiaMHmx @mauriciotabe Jajajaja. Ha que muchachos tan neoliberales que creen que la gente es tonta. Dejémoslos así. SI lo suyo, lo suyo, es el cartel inmobiliario no nos hagais. @STaboadaMx @mauriciotabe 
@ClaraBrugadaM Va!!!",0,https://twitter.com/Alfredo54267811/status/1775599207908315447,NEG,"{'NEG': 0.9155193567276001, 'NEU': 0.06902169436216354, 'POS': 0.015458961948752403}"
"Apr 3, 2024 @ 12:58:21.000",@mauriciotabe @XochitlGalvez @STaboadaMx Y a este también 🤣🤣 https://t.co/DFrFoj5klK,0,https://twitter.com/ipnrene/status/1775598732261650727,NEU,"{'NEG': 0.1447409987449646, 'NEU': 0.7888997793197632, 'POS': 0.0663592666387558}"
"Apr 3, 2024 @ 12:56:54.000","@Gabyosoriohdz Pero si te está saliendo sangre de la boca, méndiga teibolera... Un día colocaron pendones del próximo Jefe de Gobierno @STaboadaMx y al día siguiente los #OrcosdelaNacion pasaron en la madrugada a romperlos y vandalizarlos",0,https://twitter.com/enrique_vc/status/1775598365532652012,NEG,"{'NEG': 0.96356600522995, 'NEU': 0.028877729550004005, 'POS': 0.007556180004030466}"
"Apr 3, 2024 @ 12:52:49.000","@polistermx @STaboadaMx @Chertorivski Jajaja jajaja jajaja jajaja jajaja jajaja jajaja jajaja jajaja jajaja jajaja jajaja jajaja jajaja jajaja jajaja jajaja jajaja jajaja jajaja jajaja jajaja jajaja jajaja 
En la ciudad de México nadie va a votar por la corrupta infeliz una clara  brugada 
@ClaraBrugadaM",0,https://twitter.com/CharlyMx110/status/1775597339358470257,NEG,"{'NEG': 0.8002907633781433, 'NEU': 0.14449897408485413, 'POS': 0.05521026626229286}"
"Apr 3, 2024 @ 12:52:42.000",@STaboadaMx Cartel inmóvil en Coyoacán y Benito Juárez. https://t.co/oVfiZXIwcm,0,https://twitter.com/angelic07110058/status/1775597309495025782,NEG,"{'NEG': 0.5345006585121155, 'NEU': 0.4247104823589325, 'POS': 0.0407889299094677}"
"Apr 3, 2024 @ 12:48:10.000","@polistermx @STaboadaMx @Chertorivski Inches chayoteros piojosos, pura mentira, no crean a estas ratas, voto mata encuesta ya lo saben!",0,https://twitter.com/ceretheos/status/1775596168233300041,NEG,"{'NEG': 0.9525495767593384, 'NEU': 0.03628475219011307, 'POS': 0.011165698990225792}"
"Apr 3, 2024 @ 12:46:11.000",@Beatriz_LR01 @Ordonez_Mx @PAN_CDMX @AAtaydeR @mauriciotabe @JorgeRoHe @STaboadaMx Nos avisas!,0,https://twitter.com/marco_do4/status/1775595669354328574,NEU,"{'NEG': 0.08830036967992783, 'NEU': 0.7742785215377808, 'POS': 0.13742105662822723}"
"Apr 3, 2024 @ 12:37:27.000","@STaboadaMx @IztacalcoAl #SantiagoTajada En política, la sensatez consiste en no responder a las preguntas. La habilidad, en no dejar que las hagan https://t.co/o4JsWBG3P3",0,https://twitter.com/ItzelMendoza0/status/1775593474860941396,NEU,"{'NEG': 0.4164011478424072, 'NEU': 0.5433021783828735, 'POS': 0.04029674082994461}"
"Apr 3, 2024 @ 12:36:17.000","@rod_mud @Jaime_Mata_S @STaboadaMx @FiscaliaCDMX @UlisesLaraCDMX y porque no grabar intentando rebasar? igual y solo es imaginación, saludos",0,https://twitter.com/LaloRSMR/status/1775593177916887109,NEU,"{'NEG': 0.20934855937957764, 'NEU': 0.7262345552444458, 'POS': 0.06441694498062134}"
"Apr 3, 2024 @ 12:35:13.000",@Mzavalagc @mauriciotabe @STaboadaMx Mejor ciérrenle el hocico a este adefesio,0,https://twitter.com/JosuPICHARDO4/status/1775592911398183141,NEG,"{'NEG': 0.9099388718605042, 'NEU': 0.06992888450622559, 'POS': 0.020132282748818398}"
"Apr 3, 2024 @ 12:32:39.000","@SieteDomingo1 @MAASfundacion @PDI_FGJCDMX @FiscaliaCDMX @PJCDMX @MagRafaelGuerra @CNDH @CIDH @DIFCDMX @STaboadaMx @FDoringCasar https://t.co/Q1bhYb1wbR
""No sabes lo que es la Injusticia Sexista si no te tocó nacer hombre""",0,https://twitter.com/mxemiliox/status/1775592266838520216,NEG,"{'NEG': 0.8050647377967834, 'NEU': 0.16083583235740662, 'POS': 0.034099459648132324}"
"Apr 3, 2024 @ 12:31:55.000",@JojoPollo60 @MAASfundacion @DannielaPr @PDI_FGJCDMX @FiscaliaCDMX @PJCDMX @MagRafaelGuerra @CNDH @CIDH @DIFCDMX @STaboadaMx @FDoringCasar Impriman más así,0,https://twitter.com/mxemiliox/status/1775592081152409600,NEU,"{'NEG': 0.1478491574525833, 'NEU': 0.62461256980896, 'POS': 0.22753828763961792}"
"Apr 3, 2024 @ 12:31:19.000",@lumendoz @MorenaCiudadMex @STaboadaMx @AlessandraRdlv @SilviaSanBarr @Jesus_ZambranoG @juarezveromex @PAN_CDMX @PRD_CDMX @PRICDMX_ VAMOS A GANARRRR,0,https://twitter.com/AngelesReal3/status/1775591927422869807,NEU,"{'NEG': 0.0856727585196495, 'NEU': 0.508800208568573, 'POS': 0.4055270552635193}"
"Apr 3, 2024 @ 12:27:37.000","@politicomx @martibatres @lialimon @juanpadeleo @AlcaldiaAO @ClaraBrugadaM @AAtaydeR @STaboadaMx @SantiagoCreelM @AmerangelLorenz @LuisMendozaBJ @AlessandraRdlv @MaricelaGastelu @NoemiLuna_Zac @PaulinaRubioFdz @PAN_CDMX Es que tenían tanta oportunidad que obvio se van anular, más cuando ese resultado sea por el 0.56% de votos, así como se anuló en el 2006, ¿verdad?

🦘",0,https://twitter.com/pimparooo/status/1775590997839499758,NEU,"{'NEG': 0.3954477608203888, 'NEU': 0.5488883256912231, 'POS': 0.055663976818323135}"
"Apr 3, 2024 @ 12:25:18.000",@WWBraveheart ¿No que no? Ante el júbilo de la gente los de Morena se están pasando con #XochitlPresidenta2024 y quieren a @STaboadaMx como Jefe de Gobierno! Bienvenidos Tlalpenses! #Tlalpan merece más!,0,https://twitter.com/AspasiaDeMilet/status/1775590416466776457,NEG,"{'NEG': 0.8321940302848816, 'NEU': 0.12384814023971558, 'POS': 0.043957874178886414}"
"Apr 3, 2024 @ 12:24:43.000",@polistermx @STaboadaMx @Chertorivski Esos de Polister https://t.co/jKANSV7Ii1,0,https://twitter.com/George14821/status/1775590266876883413,NEU,"{'NEG': 0.28467968106269836, 'NEU': 0.5493088960647583, 'POS': 0.16601139307022095}"
"Apr 3, 2024 @ 12:24:11.000",Esto suena a shitpost pero no lo es. Es una cumbia original sobre como Taboada va a salvar Iztapalapa.,0,https://twitter.com/lvaroperiodista/status/1775590133481329019,NEG,"{'NEG': 0.49117252230644226, 'NEU': 0.46462908387184143, 'POS': 0.04419833794236183}"
"Apr 3, 2024 @ 12:19:37.000","@Candelaria___ @CANACOMexico @ClaraBrugadaM No solo vino, el jefe de gobierno será @STaboadaMx  mejor dile a la brujada que regrese los Miles de millones de pesos que se robó del presupuesto de Iztapalapa. Es una rata.
Díselo porqué a mí me tiene bloqueada la cobarde.",0,https://twitter.com/thaliarojano1/status/1775588984715981216,NEG,"{'NEG': 0.9439405202865601, 'NEU': 0.04454020783305168, 'POS': 0.011519234627485275}"
"Apr 3, 2024 @ 12:16:59.000","@NancyNunezmx @MorenaCiudadMex @diariobasta @TodosSomosAzcap @XochitlGalvez @STaboadaMx @MargaretSaldana @PartidoMorenaMx @ClaraBrugadaM @edelamadrid @kenialopezr Y su  Cartel Inmobiliario, está en el @Congreso_CdMex
Y @GobCDMX https://t.co/PwPTkrFhxt",0,https://twitter.com/EvaSand97293971/status/1775588322565345440,NEG,"{'NEG': 0.6131415367126465, 'NEU': 0.34400612115859985, 'POS': 0.04285241290926933}"
"Apr 3, 2024 @ 12:15:30.000",@STaboadaMx Oilo. Al líder de cartel inmobiliario.  Cómo si la Benito Juárez estuviera en jauja. Lo único que hizo fue aumentar los pisos de los desarrollos inmobiliarios que ahora tienen en ascuas a los que compraron de buena fe. @STaboadaMx @JorgeRoHe @MarkoCortes @FiscaliaCDMX @rod_mud,0,https://twitter.com/Alfredo54267811/status/1775587950694138204,NEG,"{'NEG': 0.931488573551178, 'NEU': 0.05678357183933258, 'POS': 0.011727802455425262}"
"Apr 3, 2024 @ 12:15:30.000",@STaboadaMx Oilo. Al líder de cartel inmobiliario.  Cómo si la Benito Juárez estuviera en jauja. Lo único que hizo fue aumentar los pisos de los desarrollos inmobiliarios que ahora tienen en ascuas a los que compraron de buena fe. @STaboadaMx @JorgeRoHe @MarkoCortes @FiscaliaCDMX @rod_mud,0,https://twitter.com/Alfredo54267811/status/1775587950694138204,NEG,"{'NEG': 0.931488573551178, 'NEU': 0.05678357183933258, 'POS': 0.011727802455425262}"
"Apr 3, 2024 @ 12:14:24.000","@STaboadaMx @GamoMonte En Xochimilco y en todas las Alcaldías queremos el cambio @STaboadaMx 

No más corrupción de la 4T
#ElCambioViene",0,https://twitter.com/Isis101101/status/1775587672641114358,NEG,"{'NEG': 0.45072901248931885, 'NEU': 0.41991543769836426, 'POS': 0.1293555200099945}"
"Apr 3, 2024 @ 12:09:11.000",@Mzavalagc @mauriciotabe @STaboadaMx Que sinvergüenza!!😡,0,https://twitter.com/ceciliaherndez2/status/1775586360201507046,NEG,"{'NEG': 0.9519935250282288, 'NEU': 0.04025396704673767, 'POS': 0.007752542849630117}"
"Apr 3, 2024 @ 12:04:34.000",@polistermx @STaboadaMx @Chertorivski Clara.,0,https://twitter.com/dogs02mar/status/1775585195631972730,NEU,"{'NEG': 0.22495299577713013, 'NEU': 0.5168144702911377, 'POS': 0.2582325041294098}"
"Apr 3, 2024 @ 12:02:01.000","@juankyheros @MontseQuintan19 @DennycheGamon @SOBSECDMX @SGIRPC_CDMX @SEDEMA_CDMX @ColDelValleBJ @En_laDelValle @NarvarteVecinos @ddmexico_bj @BJAlcaldia @STaboadaMx @adn40 @azucenau @El_Universal_Mx @AztecaNoticias Buen día, gracias por contactar al #SACMEX. Sería tan amable de escribirnos vía Mensaje Directo, por protección de datos personales,  con el fin de generar el folio de seguimiento pertinente a su reporte. DS",0,https://twitter.com/SacmexCDMX/status/1775584555472150816,NEU,"{'NEG': 0.10881565511226654, 'NEU': 0.7503796219825745, 'POS': 0.14080464839935303}"
"Apr 3, 2024 @ 12:01:25.000",@DanyAlvarezca @PAN_CDMX @STaboadaMx @AtypicalTeve @ElBaronNews_ @TlalpanVecinos @JTrianaT @ferbelaunzaran @luisag_urena @kenialopezr @AAtaydeR Tienes mi voto!,0,https://twitter.com/Sebastian_Nu10/status/1775584405811011916,NEU,"{'NEG': 0.10612235218286514, 'NEU': 0.5994985699653625, 'POS': 0.2943790555000305}"
"Apr 3, 2024 @ 12:00:37.000","@YayaMarchena @la_grenitas @STaboadaMx @ClaraBrugadaM Sin embargo en algunas zonas de Miguel Hidalgo todos los días veo propaganda de @STaboadaMx en el piso, son varias calles así.",0,https://twitter.com/hugomonroyli/status/1775584202961924412,NEG,"{'NEG': 0.8568763732910156, 'NEU': 0.13316355645656586, 'POS': 0.00996013730764389}"
"Apr 3, 2024 @ 12:00:36.000",@marco_do4 @Ordonez_Mx @PAN_CDMX @AAtaydeR @mauriciotabe @JorgeRoHe @STaboadaMx Gracias teacher! Estaré pronto por su casa. 💙🩷,0,https://twitter.com/Beatriz_LR01/status/1775584197601546595,POS,"{'NEG': 0.03101358190178871, 'NEU': 0.3888576328754425, 'POS': 0.5801287889480591}"
"Apr 3, 2024 @ 12:00:35.000","🗞️ Verónica Juárez Piña: activista a favor de los derechos de todas y todos.

@juarezveromex candidata al Senado con PRI-PAN-PRD por la Ciudad de México declara que @AlessandraRdlv que no defraudará a la mujeres y @STaboadaMx ganará la jefatura gobierno.📑 https://t.co/5rcv6i7leT https://t.co/e0jiJO9YvJ",0,https://twitter.com/Congresistasmx/status/1775584193977741752,NEU,"{'NEG': 0.17753109335899353, 'NEU': 0.5898013114929199, 'POS': 0.23266755044460297}"
"Apr 3, 2024 @ 11:57:50.000",@Albertito0606 @martibatres @STaboadaMx @AccionNacional @INEMexico Gustó el saber que el asqueroso SAPO DE CLARA PERDERÁ,0,https://twitter.com/Arcova_MX/status/1775583501028360628,NEG,"{'NEG': 0.9057074189186096, 'NEU': 0.07438357174396515, 'POS': 0.01990903727710247}"
"Apr 3, 2024 @ 11:56:57.000","30 millones de personas se equivocaron al votar en el 2018...
Despues de su vergüenza, pueden hacer lo correcto.
@XochitlGalvez.
@STaboadaMx.
@alfagonzalezm",0,https://twitter.com/alejandrosc1/status/1775583280894496973,NEG,"{'NEG': 0.7280476689338684, 'NEU': 0.2365795373916626, 'POS': 0.03537282720208168}"
"Apr 3, 2024 @ 11:56:49.000","@STaboadaMx El PAN que gobierna con y para el Narco te pide el voto para hacerse millonarios a través del #CartelinmobiliarioDeIPAN 
Son unos corruptos sin vergüenza.",0,https://twitter.com/interestelarisa/status/1775583248632123694,NEG,"{'NEG': 0.9723620414733887, 'NEU': 0.02103249356150627, 'POS': 0.006605478003621101}"
"Apr 3, 2024 @ 11:55:29.000",@STaboadaMx @AlcaldiaMHmx @mauriciotabe No a la corrupcion de esta campaña #SantiagoTajada,0,https://twitter.com/MargaritaV35609/status/1775582913435672925,NEG,"{'NEG': 0.581173300743103, 'NEU': 0.3682411313056946, 'POS': 0.05058560520410538}"
"Apr 3, 2024 @ 11:54:30.000","@polistermx @STaboadaMx @Chertorivski Ay ya tristes encuestas, ya caen gordos a mi si me preguntan no contesto por miedo a que me extorsionen o algo peor y así está n millones de mexicanos.",0,https://twitter.com/ClaraNa24164431/status/1775582663430066558,NEG,"{'NEG': 0.9749169945716858, 'NEU': 0.022017842158675194, 'POS': 0.00306520308367908}"
"Apr 3, 2024 @ 11:48:26.000","@XochitlGalvez 
@STaboadaMx 
@lialimon 
@mauriciotabe 

Ahí les hablan 💅🏽",0,https://twitter.com/0c3l0tl/status/1775581136346894527,NEU,"{'NEG': 0.16678395867347717, 'NEU': 0.6375444531440735, 'POS': 0.19567160308361053}"
"Apr 3, 2024 @ 11:39:53.000",@kenialopezr @XochitlGalvez @santiagotaboada @lialimon @MargaretSaldana @LuisMendozaBJ Mejor vamos a taparle el ojo al tuerto...,0,https://twitter.com/JuanCManzano4/status/1775578985751048256,NEU,"{'NEG': 0.3906351327896118, 'NEU': 0.5409557223320007, 'POS': 0.06840917468070984}"
"Apr 3, 2024 @ 11:38:54.000","@polistermx @STaboadaMx @Chertorivski TABOADA
 OBVIO!! 
No votaría por una que no nació en México. Ella es Salvadoreña verdad?",0,https://twitter.com/BlancaJara75641/status/1775578739776041179,NEU,"{'NEG': 0.21699267625808716, 'NEU': 0.6970306634902954, 'POS': 0.08597667515277863}"
"Apr 3, 2024 @ 11:34:41.000","@ClaraBrugadaM Clarísimo Clara, corrupción del pasado Morena y PRD, por 20 años aproximadamente 🤷🤷que bien que lo aceptas.
#TaboadaJefeDeGobiernoCDMX",0,https://twitter.com/roxx_tellez/status/1775577675085537669,NEG,"{'NEG': 0.5543966889381409, 'NEU': 0.3891112506389618, 'POS': 0.05649206414818764}"
"Apr 3, 2024 @ 11:34:41.000","@ClaraBrugadaM Clarísimo Clara, corrupción del pasado Morena y PRD, por 20 años aproximadamente 🤷🤷que bien que lo aceptas.
#TaboadaJefeDeGobiernoCDMX",0,https://twitter.com/roxx_tellez/status/1775577675085537669,NEG,"{'NEG': 0.5543966889381409, 'NEU': 0.3891112506389618, 'POS': 0.05649206414818764}"
